ID,FIRST,LAST,HAND,BIRTHDATE,COUNTRY
100465,Mike,Shore,R,19570120,USA
107273,Jan Eric,Palm,R,,SWE
101906,Yasufumi,Yamamoto,R,19710503,JPN
107592,Luis Carlos,Enck,R,,BRA
108162,Roland,Steigler,R,,AUT
106674,Bruno,Renoult,R,,FRA
107379,John Chris,Lewis,R,,USA
106602,B,Higgins,R,,AUS
100401,Sean,Sorensen,R,19551112,IRL
107867,Noel,Jensen,R,,AUS
106751,Christoph,Meyer,R,,SUI
107312,Jean Pierre,Olivier,R,,FRA
100340,Sam,Vuille,R,19540706,USA
100269,Joe,Garcia,R,19520317,USA
107256,Jack,Bushman,R,,USA
107865,Noel,Callaghan,R,,AUS
100349,Glen,Holroyd,R,19540925,USA
108054,Raymond,Pascale,R,,USA
106728,Chris,Ellis,R,,AUS
108481,Vittorio,Magnelli,R,,ITA
100415,Michael,Grant,R,19560203,USA
108039,Raimo,Ojala,R,,FIN
100438,Carlos,Gattiker,R,19560606,ARG
100527,Chris,Bradnam,R,19580226,GBR
107557,Lawrence,Hall,R,,AUS
100485,Tsuyoshi,Fukui,R,19570622,JPN
101060,Peter,Smith,R,19640815,USA
100001,Gardnar,Mulloy,R,19131122,USA
107015,Flavio,Mazzocchi,R,,ITA
100370,Helmut,Beermann,R,19550309,GER
108537,XXXXXXX,Hartmann,R,,CHI
106558,Aniceto,Alvarez,R,,ESP
108286,Stefan,Olsson,R,,SWE
100494,John,Picken,R,19570809,CAN
107384,John,Geraghty,R,,USA
100696,Mark,Buckley,R,19600901,USA
100491,Alan,Chandronnait,R,19570731,USA
106447,Adolfo,Gonzalez,R,,MEX
100432,Robert,Bettauer,R,19560502,CAN
106647,Brad,Coleman,R,,USA
100379,Craig,Edwards,R,19550519,USA
107947,Paul,Mammassis,R,,GRE
106763,Christopher,Kaskow,R,,GBR
100505,Famiano,Meneschincheri,R,19571113,ITA
107909,P,Clark,R,,AUS
107130,Graziano,Risi,R,,ITA
107420,Jorge,Todero,R,,ARG
107437,Jose,Llamas,R,,MEX
100553,Nduka,Odizor,R,19580809,NGR
100500,Rohun,Beven,R,19570921,GBR
100656,Ivan,Lendl,R,19600307,USA
100529,Kevin,Curren,R,19580302,USA
100523,Erick,Iskersky,R,19580125,USA
100368,Haroon,Ismail,R,19550227,ZIM
100023,Ramanathan,Krishnan,R,19370411,IND
100453,Jose Luis,Damiani,R,19561121,URU
100530,Andreas,Maurer,R,19580308,GER
100410,Tim,Garcia,R,19551228,USA
100409,Randy,Crawford,R,19551222,USA
100405,Fernando,Maynetto,R,19551202,PER
100592,Robert,Vant Hof,R,19590410,USA
100375,John,Hayes,R,19550407,USA
100564,Cary,Stansbury,R,19581017,USA
100445,Steve,Denton,R,19560905,USA
100295,Richard,Legendre,R,19530119,CAN
107814,Mike,Sassano,R,,USA
100518,Ricardo,Acuna,R,19580113,CHI
107000,Fernando,Dalla Fontana,R,,ARG
107390,John,Molin,R,,USA
100385,Filip,Krajcik,R,19550723,AUT
100546,Eric,Fromm,R,19580627,USA
100447,Juan,Nunez,R,19560923,CHI
100652,Cassio,Motta,R,19600222,BRA
100597,Jay,Lapidus,L,19590501,USA
100389,Horace,Reid,R,19550814,USA
107071,Gene,Hamilton,R,,USA
100462,Jeff,Etterbeek,R,19561231,USA
100574,Peter,Rennert,L,19581226,USA
100515,Shlomo,Glickstein,R,19580106,ISR
107157,Guy,Fritz,R,,USA
100424,Warren,Eber,R,19560328,USA
108377,Thierry,Stevaux,R,,BEL
100570,Marty,Davis,R,19581115,USA
100512,Robert,Reininger,R,19580101,AUT
100425,Junie,Chatman,R,19560329,USA
106722,Chip,Fisher,R,,USA
107690,Mark,Hardy,R,,USA
107086,Gerardo,Varela,R,,MEX
108405,Toby,Crabel,R,,USA
100291,Ian,Harris,R,19521116,USA
100399,Rocky,Maguire,R,19551027,USA
108098,Rob,Keighery,R,,AUS
106550,Andy,Lucchesi,R,,USA
100296,Chris,Gunning,R,19530207,NZL
108101,Robbie,Smith,R,,USA
100510,Franco,Merlone,R,19571216,ITA
100283,Andre,Zietsmann,R,19520819,RSA
100638,David,Mustard,L,19591229,NZL
100426,Hans Peter,Kandler,R,19560402,AUT
106453,Akinori,Naguro,R,,JPN
100502,Vincent,Van Patten,R,19571017,USA
108357,Ted,Williams,R,,USA
106591,Asher,Kahn,R,,USA
108349,Takehiko,Nishiwaki,R,,JPN
100538,Alejandro,Gattiker,R,19580505,ARG
108370,Theo,Gorter,R,,NED
100612,Alvaro,Margets,R,19590726,ESP
106878,Didier,Frantz,R,,FRA
100599,Bernard,Boileau,R,19590525,BEL
100384,Alejandro,Cortes,R,19550714,COL
100393,Marcos,Hocevar,R,19550926,BRA
100513,Hugo,Roverano,R,19580103,URU
107328,Jeremy,Cohen,R,,USA
106848,David,Whyte,R,,AUS
107577,Lorenzo,Soriano,R,,ARG
107322,Jeff,Martinez,R,,USA
100365,Peter,Holl,R,19550129,GER
106703,Carlos,Lopez,R,,MEX
107864,Nobuya,Tamura,R,,JPN
106865,Dennis,Gibson,R,,USA
107333,Jerry,Karzen,R,,USA
100691,Ivo,Werner,R,19600819,GER
100689,Tim,Mayotte,R,19600803,USA
100495,Wayne,Hampson,R,19570823,AUS
107970,Per,Larsson,R,,SWE
108204,Sammy,Martin,R,,USA
106897,Doug,King,R,,USA
100607,Eduardo,Bengoechea,R,19590702,ARG
108317,Steve,Rogul,R,,USA
100912,John,Slater,R,19630412,GBR
100192,Kent,Crawford,R,19491015,USA
108401,Tim,Vann,R,,USA
107809,Mike,Harrington,R,,USA
107091,Gewan,Maharaj,R,,IND
106542,Andrew,Rae,R,,AUS
108498,Warren,Girle,R,,AUS
100572,Ney,Keller,R,19581202,BRA
108408,Tom,Csipkay,R,,USA
100433,Fritz,Don,R,19560513,NED
100608,John,Benson,R,19590702,USA
100855,Scott,Davis,R,19620827,USA
100466,Maurice,Hunter,R,19570127,USA
100622,Patrizio,Parrini,R,19590905,ITA
100583,Jeff,Robbins,R,19590301,USA
100681,Morris Skip,Strode,R,19600605,USA
108345,Taisen,Kanai,R,,JPN
100729,Fernando,Soler,R,19610327,ESP
107223,Ichiro,Nakanishi,R,,JPN
100616,Andy,Kohlberg,L,19590817,USA
107230,Ilan,Sher,R,,ISR
108234,Sergei,Leonjuk,R,,RUS
107997,Phil,Davies,R,,AUS
107317,Jeff,Crowne,R,,USA
100427,Ferrante,Rocchi,L,19560411,ITA
107677,Mario,Piuk,R,,ITA
106454,Akira,Kawaguchi,R,,JPN
100391,Larry,Davidson,R,19550821,USA
106983,Fabrizio,Fanucci,R,,ITA
106896,Doug,Ditmer,R,,USA
100764,Gabriel,Urpi,R,19610816,ESP
107139,Greg,Smylie,R,,AUS
100006,Grant,Golden,R,19290821,USA
106531,Andrei,Dirzu,R,,ROU
107219,Ian,Duvenhage,R,,RSA
106638,Bob,Weise W055,R,,USA
106966,Etsuo,Uchiyama,R,,JPN
100615,Gianluca,Rinaldini,R,19590810,ITA
107840,Nandan,Bal,R,,IND
107326,Jeff,Twist,R,,AUS
100588,Pender,Murphy,R,19590319,USA
107911,P,Gerads,R,,NED
100711,Pedro,Rebolledo,R,19601217,CHI
100699,Chris,Johnstone,R,19601012,AUS
100655,Fritz,Buehning,R,19600305,USA
108437,Tony,Stone,R,,AUS
100611,Mel,Purcell,R,19590718,USA
107717,Martin,Koek,R,,NED
100420,Hans,Ritschard,R,19560225,SUI
106553,Angel,Arbelo,R,,ESP
107049,Gabriel,Auroux,R,,ARG
100789,Ivan,Dupasquier,R,19611123,SUI
108366,Terry,Ward,R,,USA
106789,Craig,Venter,R,,RSA
100550,Brad,Guan,R,19580710,AUS
100781,Bernhard,Pils,R,19611020,AUT
106512,Amani,Jumatano,R,,BUR
107048,G,Heald,R,,USA
100738,Schalk,Van Der Merwe,R,19610416,RSA
106435,A,Escofet,R,,ESP
107252,J,Spinnenweber,R,,USA
108231,Segun,Balogun,R,,NGR
100722,Michael,Fancutt,R,19610220,AUS
106551,Andy,Mccurry,R,,USA
108064,Renato,Schmitz,R,,SUI
101832,Jose,Ayala,R,19701222,MEX
100565,Lloyd,Bourne,R,19581018,USA
100489,Larry,Stefanki,R,19570723,USA
106571,Antonio,Vidal,R,,ESP
107300,Javier,Terns,R,,ESP
106661,Brett,Hibbert,R,,NZL
108327,Stewart,Keller,R,,USA
107204,Hiroyuki,Bamba,R,,JPN
106840,David,Huffman,R,,USA
106723,Chip,Tolleson,R,,USA
107295,Javier,Duarte,R,,ESP
100628,Michiel,Schapers,R,19591011,NED
100802,Charles,Honey,R,19620213,RSA
100330,David,Imonitie,R,19540410,NGR
106690,Carlos,Behar,R,,COL
107618,Malcolm,Elley,R,,NZL
107903,Osuma,Nakamura,R,,JPN
100653,Andres,Gomez,L,19600227,ECU
100488,Chris,Delaney,R,19570716,USA
100308,Robert,Trogolo,R,19530615,RSA
100562,Tom,Cain,R,19581011,USA
100749,Dave,Siegler,R,19610531,USA
100398,Julio,Goes,R,19551025,BRA
100460,Jose,Lopez Maeso,R,19561224,ESP
100467,Mark,Turpin,R,19570204,USA
100598,Wolfgang,Popp,R,19590519,GER
100663,Marcel,Freeman,R,19600330,USA
100519,Scott,Mccain,R,19580115,USA
100769,Mario,Martinez,R,19610912,BOL
100517,Matt,Doyle,R,19580113,USA
108135,Roberto,Meneschincheri,R,,ITA
106537,Andres,Molina,R,,ARG
106580,Arjun,Fernando,R,,SRI
100651,Alejandro,Ganzabal,R,19600216,ARG
100727,Raul Antonio,Viver,L,19610317,ECU
107449,Juan,Martin BRA,R,,BRA
100713,John,Fitzgerald,R,19601228,AUS
100726,Greg,Whitecross,R,19610315,AUS
107850,Nial,Brash,R,,USA
106930,Eleuterio,Martins,R,,BRA
107544,Larry,Loeb,R,,USA
100497,Markus,Gunthardt,R,19570910,SUI
106905,Dusan,Kulhaj,R,,CZE
100674,Jeff,Turpin,R,19600513,USA
107866,Noel,Freitas,R,,BRA
106710,Celso,Sacomandi,R,,BRA
107051,Gabriel,Mattos,R,,BRA
100490,Jaroslav,Navratil,R,19570724,CZE
100630,Gustavo,Guerrero,L,19591022,ARG
100328,Rand,Evett,R,19540301,USA
100404,David,Sherbeck,R,19551202,USA
106950,Enzo,Vattuone,R,,ITA
106689,Carlos,Alvarado,R,,BOL
107489,Keith,West,R,,USA
107115,Goran,Bergstrand,R,,SWE
100803,Stefan,Svensson,R,19620217,SWE
100962,Thomas,Hogstedt,R,19630921,SWE
100700,Heinz,Gildemeister,R,19601018,CHI
100701,Marko,Ostoja,R,19601020,CRO
100922,Roberto,Arguello,U,19630512,ARG
108580,Zoltan,Ilin,R,,SRB
107630,Marc,Albert,R,,NED
100540,Drew,Gitlin,R,19580526,USA
100459,Tracy,Delatte,R,19561222,USA
107880,Ola,Hellgren,R,,SWE
100829,Jan,Gunnarsson,R,19620530,SWE
107729,Massimo,Rivaroli,R,,ITA
100649,David,Dowlen,R,19600203,USA
100472,Craig,Wittus,R,19570224,USA
100661,Damir,Keretic,R,19600326,GER
107621,Manuel,Diaz,R,,USA
100659,Helmar,Stiegler,R,19600318,AUT
100821,Hans,Simonsson,R,19620501,SWE
106610,Beejong,Sisson,R,,PHI
100493,Eric,Sherbeck,R,19570807,USA
100636,Gustavo,Tiberti,R,19591211,ARG
106856,Davn,Santiago,R,,ARG
100520,Juan,Farrow,R,19580118,USA
107719,Martin,Lorenzoni,R,,ITA
100762,Freddie,Sauer,R,19610802,RSA
107878,Ogi,Mitra,R,,USA
100548,Ivan,Kley,R,19580629,BRA
108096,Rick,Rozen,R,,USA
100603,Roland,Stadler,U,19590614,SUI
107400,John,Whiteford,R,,GBR
106500,Alfonso,Gonzalez,R,,MEX
106621,Bidynt,Goswami,R,,IND
100678,Bill,Gilmour,R,19600529,AUS
100645,Huub,Van Boeckel,R,19600125,NED
100730,Florin,Segarceanu,R,19610329,ROU
100917,Nelson,Aerts,R,19630425,BRA
100618,Leif,Shiras,R,19590821,USA
100361,Willie,Davies,R,19550101,GBR
100760,Mark,Pinchoff,R,19610729,USA
107942,Paul,Fineman,R,,USA
100593,Miloslav,Lacek,L,19590416,CZE
100246,Frank,Puncec,R,19510709,RSA
100418,Geoff,Martinez,R,19560213,USA
100524,Shozo,Shiraishi,R,19580127,JPN
108102,Robert,Carbalhaes,R,,BRA
100672,Derek,Segal,R,19600507,RSA
108501,Warrick,Jones,R,,USA
101062,Mats,Wilander,R,19640822,SWE
107062,Gary,Thoroughood,R,,AUS
108372,Thibault,Kuentz,R,,FRA
107442,Jose,Martins,R,,BRA
100501,Gregoire,Rafaitin,R,19570926,FRA
101325,Jason,Goodall,R,19670123,GBR
108387,Thomas,Furst,R,,GER
107378,John,Burrman,R,,USA
108518,William,Blaze,R,,USA
100744,Peter,Doohan,R,19610502,AUS
106913,Edgar,Schurmann,R,,SUI
107233,Ingo,Wimmer,R,,AUT
100484,Pem,Guerry,R,19570606,USA
107433,Jose,Di Camino,R,,CHI
100613,Clarke,Diehl,R,19590728,USA
106715,Chaim,Arlozorov,R,19570312,ISR
107313,Jean Pierre,Richer,R,,BEL
107341,Jim,Kohlberg,R,,USA
107649,Marco,Alciati,R,,ITA
107008,Fernando,Vanorzen,R,,BRA
107521,Klaus,Oberparleiter,R,,AUT
107684,Mark,Andrews,R,,USA
106692,Carlos,Brito,R,,BRA
108125,Robert,Wright W096,R,,USA
107982,Peter,Hawking,R,,AUS
107355,Joe,Globisch,R,,USA
106854,David,Wayman,R,,USA
107924,Paschoal,Penetta,R,,BRA
106768,Claude,England,R,,NZL
107063,Gaston,Escofet,R,,ESP
107161,Hakan,Johansson,R,,SWE
100679,Jeremy,Dier,R,19600530,GBR
107491,Kelly,Junkerman,R,,USA
100594,Kevin,Kerns,R,19590424,USA
100646,Claudio,Panatta,R,19600202,ITA
100521,Doug,Adler,L,19580120,USA
106810,Daniel,Garcia,R,,ARG
100573,Ron,Hightower,R,19581212,USA
108079,Rich,Andrews,R,,USA
107999,Phil,Kadesch,R,,USA
108110,Robert,Hubbard,R,,USA
106684,Carl Axel,Hageskog,R,,SWE
108321,Steven,Alger,L,,BER
107604,Luis,Varela,R,,ARG
107057,Gary,Cannon,R,,USA
100043,Zdenek,Slizek,R,19400219,CZE
108340,Tadeo,Morales,R,,BRA
107859,Nicola,Canessa,R,,ITA
106929,Eiji,Takeuchi,R,,JPN
100534,Steve,Meister,R,19580421,USA
100639,Blaine,Willenborg,R,19600104,USA
100654,Ray,Disco,R,19600304,USA
100275,Hartmut,Kirchhubel,R,19520423,GER
108215,Scott,Dillon,R,,USA
100942,Thierry,Tulasne,R,19630712,FRA
106716,Chang Hong,Ni,R,,CHN
107754,Mauricio,Pocco,R,,COL
100352,John,Lucas,R,19541031,USA
100254,George,Glowa,R,19511001,USA
106724,Chris,Bussert,R,,USA
107812,Mike,Nissley,R,,USA
106636,Bob,Deller,R,,USA
106563,Anton,Gonzalez,R,,ESP
106626,Bill,Rennie,R,,CAN
108416,Tom,Lee,R,,USA
107324,Jeff,Robinson,R,,USA
108331,Suehiro,Ito,R,,JPN
108027,R,Whyte,R,,AUS
101559,Robert,Booth,R,19690101,GBR
108441,Torquato,Rossini,R,,ITA
107359,Joe,Shaheen,R,,USA
106603,B,Hochstadter,R,,USA
103541,Kevin,Harris,R,19800403,USA
108042,Ralf,Pedersen,R,,SWE
108462,Valerio,Vairdo,R,,ITA
100471,Mark,Vines,L,19570223,USA
107318,Jeff,Davis,R,,USA
100695,Tim,Downey,R,19600831,USA
107216,Ian,Bersin,R,,AUS
108257,Shoichi,Tatsuno,R,,JPN
107053,Gabriel,Monroy,R,,COL
108121,Robert,Partarrieu,R,,CHI
103111,Jeff,Williams,R,19780112,USA
100554,Matthew,Mcdonald,R,19580811,USA
106582,Armand,Molino,R,,USA
100836,Glenn,Michibata,R,19620613,CAN
108199,Sam,Hunt,R,,USA
100864,Martin,Wostenholme,R,19621011,CAN
100800,Diego,Perez,R,19620209,URU
101558,Michael,Appleton,R,19690101,GBR
107613,M,Castigliano,R,,ITA
108153,Roger,Jeppson,R,,SWE
106892,Donald,Watt,R,,GBR
100563,Joel,Hoffman,R,19581014,USA
108144,Rodney,Fowler,R,,RSA
100596,Bill,Cowan,R,19590428,CAN
108322,Steven,Harley,R,,NZL
107583,Lucian,Sosnowski,R,,RSA
107645,Marcelo,Grassi,R,,ITA
107459,Juan Manuel,Hidalgo,R,,ESP
107904,Oswaldo,Cruz,R,,BRA
100584,Peter,Lamb,R,19590312,RSA
108097,Rob,Hak,R,,NED
100458,Pedro,Gonzalez G162,R,19561218,PUR
107179,Harvey,Becker,R,,GBR
100797,Ben,Testerman,L,19620202,USA
107148,Gulio,Melchiorre,R,,ITA
107657,Marco,Gudino,R,,ECU
108412,Tom,Henriksen,R,,SWE
100575,Andy,Andrews,R,19590101,USA
100509,Joakim,Berner,R,19571121,FIN
108268,Sivagnanam,Suresh,R,,SRI
100591,Matt,Horwitch,R,19590410,USA
100537,Mike,Brunnberg,R,19580504,USA
100476,Nigel,Sears,R,19570404,GBR
100761,Danny,Saltz,R,19610730,USA
100547,Rocky,Royer,R,19580627,USA
107655,Marco,Ferrari,R,,ITA
108248,Shai,Puni,R,,ISR
106924,Eduardo,Manulanda,R,,COL
106864,Denis,Mckeown,R,,USA
106951,Eric,Baer,R,,USA
107852,Nick,Badenhorst,R,,RSA
108413,Tom,Holtman,R,,USA
107722,Marty,Hennessey,R,,USA
101761,Jaime,Oncins,R,19700616,BRA
107203,Hiroshi,Ito,R,,JPN
106959,Ernesto,Bry,R,,ARG
107487,Keith,Gilbert,R,,GBR
107871,Nunil,Velasco,R,,COL
107259,Jack,Oates,R,,USA
106791,Crawford,Henry,R,,USA
107928,Pat,Serret,R,,AUS
100590,Reid,Freeman,R,19590404,USA
107543,Larry,King,R,,USA
100876,Bong Soo,Kim,R,19621130,KOR
100714,Broderick,Dyke,L,19601231,AUS
100868,Craig A,Miller,R,19621018,AUS
100008,Kurt,Nielsen,R,19301119,DEN
107199,Hernando,Aguirre,R,,COL
100183,Jim,Ward,R,19490728,USA
108409,Tom,Cuming,R,,USA
100732,Ricardo,Rivera,R,19610408,ARG
108577,Zhao,Xie,R,,CHN
107683,Mark,Brandenburg,R,,USA
100827,Jean Luc,Cotard,R,19620507,FRA
107998,Phil,Gunning,R,,USA
108579,Zlatko,Ivancic,R,,CRO
106812,Daniel,Kelner,R,,USA
107158,H,Hsu,R,,CHN
108119,Robert,Mentink,R,,NED
107946,Paul,Lockwood,R,,USA
102740,Francisco,Rodriguez,R,19760309,PAR
106676,Bullus,Hussaini,R,,NGR
100716,Norm,Schellenger,R,19610112,USA
107594,Luis,Chacon,R,,COL
108063,Renato,Joaquim,R,,BRA
108410,Tom,Frisher,R,,ISR
107967,Per,Engerwall,R,,SWE
106911,Eddie,Myers,R,,AUS
101239,Nils,Brandau,R,19660316,GER
107013,Flavio,Arenzon,R,,BRA
108124,Robert,Stock,R,,USA
106802,Dan,Rastland,R,,SWE
100624,Derek,Tarr,L,19590915,USA
107320,Jeff,Hamilton,R,,AUS
108146,Rodney,Young,R,,USA
108399,Tim,Norton,R,,USA
100623,Roger,Knapp,L,19590907,USA
107741,Matthew,Macmahon,R,,AUS
107377,John,Botica,R,,YUG
107105,Givan,Debarras,R,,BRA
108187,Ruggero,Gorgoglione,R,,ITA
107756,Maurizio,Bonaiti,R,,ITA
108438,Tony,Trear,R,,USA
106623,Bill,Csipkay,R,,USA
107956,Paulo,Rocha,R,,BRA
106609,Bas,Vletter,R,,NED
100580,Rick,Cowden,R,19590209,USA
106474,Alejandro,Cerundolo,R,,ARG
108168,Rollin,Tyler,R,,USA
100796,Ahmed,El Mehelmy,R,19620125,EGY
100138,Dan,Bleckinger,R,19470527,USA
108103,Robert,Chappell,R,,USA
108522,William,Mcgehee,R,,USA
100508,Peter,Spang,R,19571120,GER
107371,Johan,Sjogren,R,,SWE
107237,Ivan,Brixi,R,,CZE
107205,Hisham,Nasser,R,,EGY
107060,Gary,Seymour,R,,USA
106687,Carlos,Aguilar,R,,USA
106970,Eylon,Sinai,R,,ISR
106706,Cary,Leeds,R,,USA
100441,Mark,Darby,R,19560703,USA
106862,Delroy,Reid,R,,USA
107413,Jorge,Cano,R,,ARG
100463,Ben,Mckown,R,19570111,USA
100799,Carlos,Castellan,R,19620208,ARG
100757,Anders,Jarryd,R,19610713,SWE
100905,Sammy,Giammalva Jr,R,19630324,USA
100715,Jim,Gurfein,L,19610104,USA
101061,Jimmy,Arias,R,19640816,USA
100719,Juan,Avendano,R,19610129,ESP
100604,Egan,Adams,R,19590615,USA
100671,Guillermo,Stevens,R,19600422,MEX
100609,Zoltan,Kuharszky,R,19590708,HUN
100878,Christoph,Zipf,R,19621205,GER
107527,Konstantin,Pugayev,R,,RUS
100704,Billy,Nealon,L,19601111,USA
100782,Pablo,Arraya,R,19611021,PER
101046,Eric,Wilborts,R,19640620,NED
100844,Jerome,Potier,L,19620718,FRA
100899,Jorgen,Windahl,R,19630312,SWE
100690,Marco,Armellini,R,19600817,ITA
100625,Scott,Lipton,L,19590915,USA
100765,Rodney,Harmon,R,19610816,USA
106671,Bruno,Capineri,R,,ITA
107939,Paul,Batten,R,,USA
100837,Jeremy,Bates,R,19620619,GBR
100657,Mike,Leach,L,19600309,USA
100950,Libor,Pimek,R,19630803,BEL
100753,Juan Carlos,Ayala,R,19610618,CHI
100567,Chip,Hooper,R,19581024,USA
107297,Javier,Ordaz,R,,MEX
107448,Juan,Jimenez,R,,CHI
107626,Manuel,Rodriguez,R,,CHI
100682,Ernie,Fernandez,R,19600608,PUR
107699,Mark,Lewis,R,,NZL
100772,Kelly,Evernden,R,19610921,NZL
108025,R,Elangovan,R,,IND
106662,Brian,Benson,R,,AUS
100923,Wally,Masur,R,19630513,AUS
107450,Juan,Rivera,R,,ARG
100642,Juan Carlos,Yunis,R,19600117,ARG
100893,Joakim,Nystrom,R,19630220,SWE
100794,Srinivasan,Vasudevan,R,19620104,IND
100620,Eduardo,Osta,L,19590904,ESP
107723,Marzio,Miloro,R,,ITA
100936,Henri,Leconte,L,19630704,FRA
107415,Jorge,Lemann,R,,BRA
100835,Hans Dieter,Beutel,R,19620612,GER
100614,Massimo,Grassotti,R,19590808,ITA
106980,Fabio,Moscino,R,,ITA
100482,Jochen,Settelmeyer,R,19570507,GER
101105,Jose Antonio,Fernandez,R,19650126,CHI
107261,Jacques,Bonnemaison,R,,FRA
107238,Ivan,Camus,R,,CHI
106758,Christophe,Lesage,R,,FRA
106947,Enrique,Haro,R,,MEX
107978,Peter,Dellavedova,R,,AUS
108385,Thomas,Emmrich,R,,GBR
107186,Hector,Perez,R,,CHI
100010,Luis,Ayala,R,19320918,CHI
106780,Cliff,Skakle,R,,USA
100539,Rick,Meyers,R,19580514,USA
106648,Brad,Holland,R,,USA
106458,Alain,Brichant,R,,BEL
100307,Paul,Torre,R,19530518,FRA
109771,Jairo,Velasco,R,19470509,ESP
100790,Bruce,Derlin,L,19611128,NZL
100857,Sergio,Casal,R,19620908,ESP
100635,Mark,Dickson,R,19591208,USA
100606,Mike,Bauer,R,19590629,USA
100589,Harald,Theissen,R,19590323,GER
100809,Juan,Aguilera,R,19620322,ESP
100578,Brent,Pirow,R,19590206,RSA
100759,Danie,Visser,L,19610726,RSA
100774,Thomas,Stalhandske,R,19611002,ARG
100677,Bob,Blazekovic,R,19600526,USA
100775,Tian C,Viljoen,R,19611004,RSA
100763,Brad,Gilbert,R,19610809,USA
100742,Christo,Steyn,R,19610501,RSA
107024,Francisco,Ferrer,R,,ESP
100559,Mike,Gandolfo,R,19581003,USA
100702,Sean,Brawley,R,19601024,USA
107651,Marco,Bellini,R,,ITA
101013,Henrik,Sundstrom,R,19640229,SWE
100812,Gerald,Mild,R,19620408,AUT
100921,Patrice,Kuchna,R,19630510,FRA
110356,F,Settelmeyer,R,,GER
101138,Pat,Cash,R,19650527,AUS
100793,Stephane,Bonneau,R,19611208,CAN
100641,Jan,Van Langendonck,R,19600110,BEL
100993,Loic,Courteau,R,19640106,FRA
106642,Bojidar,Pampoulov,R,19490429,BUL
109871,Harry,Fritz,R,19510219,CAN
107563,Leon,Naude,R,,RSA
106660,Brett,Edwards,R,,AUS
101000,Carl,Limberger,R,19640124,AUS
100934,Matt,Anger,R,19630620,USA
100758,John,Van Nostrand,R,19610717,USA
100619,George,Kalovelonis,R,19590823,GRE
107036,Frank,Lapre,R,,NED
106588,Arthur,Anastopoulo,R,,GRE
100824,Peter,Bastiansen,R,19620503,DEN
107358,Joe,Ragland,R,,USA
106919,Eduard,Jahl,R,,CZE
100828,John,Davis,R,19620518,USA
100680,Peter,Johnston,L,19600601,AUS
100542,Geoff,Macdonald,R,19580605,USA
107505,Kevin,Cook,R,,USA
100848,Alberto,Tous,R,19620803,ESP
115922,James,Brown,,,USA
100544,Tony,Mmoh,R,19580614,NGR
100894,Francesco,Cancellotti,R,19630227,ITA
100880,Russell,Barlow,L,19621218,AUS
110359,E,Vasquez,U,,UNK
107862,Nigel,Orourke,R,,CAN
100926,Ken,Flach,R,19630524,USA
100751,Roberto,Saad,R,19610603,ARG
100419,Todd,Lundy,R,19560217,USA
107687,Mark,Friedman,R,,USA
100826,Juan Antonio,Rodriguez,R,19620505,ESP
107168,Hans,Hansson,R,,AUS
106457,Alain,Boucher,R,,BEL
100907,Luca,Bottazzi,R,19630401,ITA
100736,Hugo,Nunez,R,19610414,ECU
100637,Stefan,Hermann,R,19591213,GER
100566,Hitoshi,Shirato,R,19581019,JPN
108550,Yannick,Hesse,R,,FRA
108512,Wes,Horskins,R,,AUS
108305,Stephen,Olagbegi,R,,NGR
106881,Dieter,Joehle,R,,GER
100602,Vallis,Wilder,R,19590608,USA
108523,William,Ogene,R,,NGR
108077,Ricardo,Sanchez,R,,ESP
107977,Peter,Chiche,R,,FRA
107936,Patrick,Tibbs,R,,UGA
101304,Peter,Herrmann,R,19661107,USA
101076,Cesar,Kist,R,19641022,BRA
100866,Shahar,Perkiss,R,19621014,ISR
100808,Peter,Pfannkoch,R,19620317,GER
100768,Nick,Brown,R,19610903,GBR
100740,Dan,Cassidy,R,19610429,USA
100675,John,Mccurdy,R,19600513,AUS
100531,Arnaud,Decugis,R,19580325,FRA
108152,Roger,Grant,R,,AUS
107056,Garth,Haynes,R,,USA
100980,Edvaldo,Oliveira,R,19631118,BRA
100798,Howard,Sands,R,19620205,USA
100780,Mike,De Palmer,L,19611017,USA
101098,Guy,Forget,L,19650104,FRA
101131,Jimmy,Brown,R,19650428,USA
100910,Magnus,Tideman,R,19630409,SWE
100883,Christophe,Bernelle,R,19621231,FRA
100914,Jean Marc,Piacentile,R,19630418,FRA
100815,David,Pate,R,19620416,USA
101113,Michael,Westphal,R,19650219,GER
101036,Miloslav,Mecir,R,19640519,SVK
101084,Jakob,Hlasek,R,19641112,SUI
100946,Slobodan,Zivojinovic,R,19630723,YUG
100887,Eric,Korita,R,19630113,USA
101174,Fernando,Roese,R,19650824,BRA
100913,Peter,Carlsson,L,19630413,SWE
101145,Jonathan,Canter,R,19650604,USA
100865,Marcelo,Ingaramo,L,19621013,ARG
101073,Martin,Jaite,R,19641009,ARG
107262,Jacques,Grandjean,R,,BEL
101158,John,Frawley,R,19650704,AUS
108455,Ulf,Pettersson,R,,SWE
101184,Damir,Buljevic,R,19650922,CRO
101064,David,Lewis,R,19640903,NZL
108439,Tony,Withers,R,,USA
106694,Carlos,Chabalgoity,R,,BRA
106672,Bruno,Corbiere,R,,FRA
100935,Michael,Robertson,R,19630702,USA
100728,Todd,Nelson,R,19610318,USA
100710,Phil,Lehnhoff,R,19601208,USA
100873,Oliver,Freund,R,19621107,GER
101057,Peter,Carter,R,19640809,AUS
