first_name,last_name,hand,birth_date,country_code
Maria Camila,Osorio Serrano,,20011222,COL
Julieanne,Bou,,20000607,PUR
Florencia,Rossi,,19980609,URU
Alejandra,Obando,,19940504,HON
Penelope,Abreu,,19990917,DOM
Alexandra,Sanford,U,19990105,USA
Eden,Richardson,R,19980903,GBR
Alicja,Zduniak,U,19961218,POL
Dilara,Spicer,R,19990911,USA
Hurricane Tyra,Black,R,20010302,USA
Lauryn,John Baptiste,U,19990726,GBR
Corina,Mader,U,19950513,SUI
Aleksandra,Kulesza,U,19970901,POL
Rosa,Vicens Mas,U,20000625,ESP
Giulia,Carbonaro,U,20000906,ITA
Marta,Oliveira,U,19990305,POR
Marta,Vicens Miquel,U,19991025,ESP
Emeline,Dartron,U,20000412,FRA
Daria,Shelomentseva,U,19990603,RUS
Kaylah,Mcphee,U,19980204,AUS
Marie,Mattel,R,20000107,FRA
Alice,Robbe,U,20000510,FRA
Manon,Leonard,R,20010120,FRA
Sonia,Poveda Marsal,R,19990625,ESP
Claudia,Bartolome Ortiz,U,19990716,ESP
Mariona,Perez Noguera,U,20000717,ESP
Alexandra,Bozovic,U,19990215,AUS
Shuyue,Ma,R,19990629,CHN
Taylor,Russo,U,19980222,USA
Nami,Otsuka,U,19980827,USA
Marcella,Cruz,U,20001012,USA
Leah,Luboldt,U,19970620,GER
Kimberley,Gintrand,U,19981119,FRA
Georgia,Gulin,U,19990913,BRA
Ruoyu,Chen,U,20000706,CHN
Yidi,Yang,U,19991221,CHN
Katia Monserrat,De La Garza Valdez,U,20000829,MEX
Ali,Collins,U,20000527,GBR
Sophia,Edwards,U,20010630,USA
Christina,Schoener,R,19981013,GER
Alisa,Deen,U,19990115,NOR
Manni,Zhang,R,20020207,BRN
Tanasha,Khandpur,R,19961105,IND
Fabienne,Schmidt,U,,GER
Delisha,Guttikonda,U,,USA
Kristina,Baran,U,20000409,FRA
Mylene,Halemai,R,20010811,FRA
Gabriella,Da Silva Fick,R,20000823,AUS
Erina,Hayashi,U,19940721,JPN
Natsuho,Nakazawa,U,19960819,JPN
Pamela,Wu,U,19970125,BRA
Alessandra,Mecchi De Oliveira Silva,U,19980428,BRA
Mariel,Rosales Martinez,R,19861228,MEX
Paulina,Cota,U,19990302,MEX
Zanya Manola,Sanchez,R,19990106,MEX
Haley,Giavara,U,,USA
Imperia,Martinez Mora,U,19991211,MEX
Maria Jose,Hernandez Magro Quiroz,U,20000706,MEX
Claudia Cecilia,Rosas Garcia,U,,MEX
Jenna,Friedel,U,,USA
Samanta,Villegas,U,20000719,MEX
Raffaela,Alhach,R,20010212,CAN
Nikita,Uberoi,R,19931021,USA
Karolina,Jaskiewicz,R,20000114,POL
Sinhee,Kim,U,19940225,KOR
Rebeka Margareta,Mertena,R,19991026,LAT
Hoda,Habib,U,,USA
Caroline,Furlaneto,U,20010810,BRA
Meredith,Roberts,U,19990310,USA
Jennifer Rosa,Dourado,U,20001211,BRA
Irys,Ekani,L,19971004,FRA
Myriam,Gheziel,U,20010705,FRA
Khim,Iglupas,,19980823,PHI
Charmaine Shi Yi,Seah,,20000225,SIN
Mayka,Zima,,19920411,POC
Nazli Nader,Redha,,20010412,BRN
Maram Mohamed,Sharif,,20010714,BRN
Vitalia,Stamat,,20010106,MDA
Katarina,Marinkovikj,,19990506,MKD
Anja,Draskovic,,20010218,MNE
Anna,Bowtell,,19990803,IRL
Jennifer,Timotin,,19991105,IRL
Anna,Savchenko,,19981004,CYP
Gerda,Zykute,,19990425,LTU
Paulina,Bakaite,,,LTU
Dona,Abo Habaga,,19960811,EGY
Laylo,Bahodyrova,U,19990123,UZB
Kamilla,Rakhimova,U,20010828,RUS
Tanysha,Dissanayake,U,20010807,GBR
Larissa,Ravanini De Souza,U,19950912,BRA
Evelin,Taise Baziloni Gouveia,U,20000203,BRA
Nicole,De O Crispino De Souza,U,19990408,BRA
Lisa,Piccinetti,U,20001122,ITA
Aurora,Zantedeschi,R,20001102,ITA
Ilay,Yoruk,R,20011105,TUR
Tuana,Oz,U,20001109,TUR
Aline,Thommen,U,19971102,SUI
Odul,Okur,U,20020218,TUR
Andrea,Cetkovic,U,20010330,MNE
Morgan,Chumney,U,19950317,USA
Ivana,Klac,U,19960109,MNE
Kirsten,Lewis,U,19940508,USA
Shaline Doreen,Pipa,U,19990313,GER
Anastazja,Rosnowska,U,19990714,GER
Kaitlin,Staines,U,20000111,AUS
Maya,Jansen,U,19940527,USA
Kat,Facey,U,19930215,USA
Alexandra,Facey,U,19930215,USA
Meghan,Kelley,U,19971028,USA
Alexandra,Pisareva,U,20000323,UKR
Kristin,Yordanova,U,20010517,BUL
Niditra,Rajmohan,U,19990113,IND
Julieta,Albornoz,U,19990906,ARG
Jule,Niemeier,U,19990812,GER
Simona,Waltert,U,20001213,SUI
Anna Maria,Kalavska,U,19980618,CZE
Mirea,Signorini,U,19950301,ITA
Aleksandra,Pitak,U,20010427,GBR
Ekin,Ercetin,R,20010421,TUR
Zorica,Spasojevic,U,19991008,BIH
Bojana,Markovic,R,19990227,SRB
Alexandra,Filip,R,19980807,ROU
Laura,Masic,U,20011024,CRO
Milica,Bojic,U,20010910,BIH
Adrienn,Nagy,R,20010324,HUN
Panna,Udvardy,R,19980928,HUN
Lily,Ghodrati,U,19990815,GBR
Katarzyna,Pitak,U,19980925,GBR
Mahiro,Date,U,19990426,JPN
Camila Magali,Romero,U,20010705,ARG
Florencia,Paez,U,19981117,ARG
Jue,Wang,U,19971221,CHN
Lisa,Phillips,U,19961203,GBR
Nora,Szoke,U,19980529,HUN
Maria,Galiy,U,19990114,RUS
Polina,Nazarchuk,U,19991006,RUS
Salma,Ewing,R,20000828,USA
Camilla,Ceppellini,R,20000623,ITA
Alexandra,Almborg,U,19990619,SWE
Paulina,Engback,U,20001013,SWE
Vilma,Berglund,U,19990604,SWE
Julita,Saner,U,19990429,SWE
Andrea,Arratia Fernandez,L,19990911,ESP
Isabel,Iglesias Prieto,U,19990313,ESP
Laura,Lopez Giese,R,20000311,ESP
Nora,Ayala Serra,U,19991101,ESP
Madeline,Meredith,U,19990307,USA
Lindsay,Song,U,19981217,USA
Danielle,McIntyre,U,19970516,AUS
Duda,Ewa,U,19980311,POL
Zoe,Bourbotte,U,20010615,FRA
Francesca,Jones,R,20000919,GBR
Shuo,Feng,U,19980115,CHN
Lalita,Devarakonda,R,19990415,IND
Gunjee,Sukhbat,U,19940815,MGL
Alexandra,Heczey,U,19971004,HUN
Celine,Kern,U,19990724,SUI
Ema,Mulalic,U,19980501,BIH
Alexa,Ryngler,U,20010908,USA
Mary Catherine,Haffey,R,19971104,USA
Ioana,Toanchina,U,19980713,ROU
Ye Xin,Ma,U,19990610,CHN
Jia,Ren,U,20000529,CHN
Nina,Kolar,U,19990916,SLO
Ji,Lee,U,19971024,KOR
Yasmina,Karimjanova,L,20010821,UZB
Valentina,Shleyn,U,20020228,UZB
Kristina,Kostic,U,19970216,SRB
Aza,Petrova,U,19990216,UKR
Rayen,Turki,U,20000202,TUN
Nour,Damergi,U,20011027,TUN
Yuka,Hosoki,R,19990520,JPN
Andjela,Reljic,U,19971016,AUS
Anna Maria,Battista,U,19950619,ITA
Olga,Terletska,U,20000719,UKR
Yasmine,Ince,U,19970617,AUS
Cheyenne,Biancheri,U,19960326,USA
Suzy,Larkin,R,19920616,GBR
Tanit,Lopez Lopez,U,19991130,ESP
Cristina,Mayorova Bakhtina,U,20011101,ESP
Sabhyata,Nihalani,R,20000802,IND
Maria,Toma,U,19990125,ROU
Sasa,Klanecek,U,19980408,SLO
Maxine,Palmen,U,19980808,NED
Marialuisa,Zirilli,U,19970925,ITA
Stefania,Rogozinska Dzik,U,20010707,POL
Ania,Hertel,R,20001027,POL
Julia,Przybylska,R,19960215,POL
Katarzyna,Kubicz,R,19981125,POL
Fidana,Khalilzada,U,20000825,AZE
Kateryna,Karpiuk,U,19970412,UKR
Valeriya,Zeleva,R,19981020,RUS
Julia,Kapitanova,U,19971016,RUS
Victoria,Mikhaylova,U,20001024,RUS
Riva,Hondiashvili,R,20010506,ISR
Sofia,Shaykis,U,20000314,ISR
Neri,Cohen,U,19990902,USA
Jesse,Hollins,U,20011004,USA
Ann,Li,U,20000626,USA
Natalia,Maynetto,U,19930929,USA
Natalie,Hepburn,U,19960321,GBR
Klaudia,Szabo,U,19960319,HUN
Dominika,Toronyi,U,19940207,HUN
Mai,Hontama,R,19990830,JPN
Andrea Agostina,Farulla Di Palma,R,20001004,ARG
Alejandra,Morales,U,19990124,CHI
Ana,Geller,U,20020604,ARG
Whitney,Osuigwe,R,20020417,USA
Christina,Rosca,U,19970725,USA
Lina,Shokry,L,20010409,EGY
Yesica,De Lucas,R,19990701,ESP
Arianne,Hartono,R,19960421,NED
Olivia Alexandra,Placzek,U,19990415,GER
Veronika,Koberlingova,R,19990627,SVK
Julia,Oczachowska,U,20000902,POL
Nina,Furmaniak,R,19980812,POL
Sofia,Booth,U,19980703,USA
Emily,Dowdeswell Koti,U,19820111,GBR
Anita,Hutellier,U,20010506,FRA
Vanessa,Ridolfo,U,19840630,FRA
Maeva,Thiebaud,U,19880813,REU
Lola,Benedetti,U,19981214,REU
Draginja,Vukovic,R,20000427,SRB
Moni,Potrc,U,19980918,SLO
Leeloo,Obrul,U,20000405,SLO
Amit,Miran,U,20000208,ISR
Koral,Koldobski,U,20010909,ISR
Shir,Bakshi,U,20010124,ISR
Yuliya,Hatouka,U,20000424,BLR
Lixin,Wang,U,19990501,CHN
Ziyi,Yang,U,19981005,CHN
Xiyu,Wang,L,20010328,CHN
Jiatian,Qi,U,19990228,CHN
Lijia,Huang,U,19980603,CHN
Lin,Ma,U,19970219,CHN
Katyarina,Paulenka,U,20000125,BLR
Nicole,Mossmer,U,20000805,USA
Kenadi,Hance,U,19970313,USA
Louise,Kwong,U,19950105,CAN
Paiton,Wagner,U,19980808,USA
Ella,Husrefovic,U,20000228,AUS
Olivia,Robert,U,19990224,MRI
Francesca,Bonometti,U,19970326,ITA
Donnaroza,Gouvernante,U,19990917,NED
Laura,Rijkers,U,19991215,NED
Anna,Ozerova,U,19971017,LAT
Dainah,Cameron,R,20000206,NED
Antje,Rubbrecht,U,19990917,BEL
Alica,Rusova,U,19980205,SVK
Tina,Sojkova,R,19990301,CZE
Sophie,Gerits,U,19991128,BEL
Luna,Meers,U,19990604,BEL
Zaklin,Bokan,U,19990723,SLO
Kristina,Novak,R,20000803,SLO
Shalimar,Talbi,U,20001206,BLR
Su Yeon,Chun,U,19971002,KOR
Seohyeon,Kim,U,19960916,KOR
Sunae,Ji,U,19970624,KOR
Seung Hee,Han,U,19971011,KOR
Yuki,Naito,R,20010216,JPN
Svenja,Ochsner,R,20000210,SUI
Lea,Dubois Rebiere,U,20000203,FRA
Vivienne,Kulicke,R,19950401,GER
Laura,Bente,R,19990119,GER
Valeriia,Bazhanova,U,19990328,UKR
Lena,Greiner,R,20001127,GER
Angelica,Raggi,U,19981114,ITA
Shannon,Hudson,U,19950915,USA
Shura,Poppe,U,19980428,NED
Perla,Nieuwboer,U,20000106,NED
Francisca,Jorge,U,20000421,POR
Rita,Pedroso,U,19980412,POR
Soumeya,Anane,U,19930908,GBR
Chelsea May,Samways,R,19980930,GBR
Zala,Dovnik,R,19980202,SLO
Reka,Szalai,U,20000111,HUN
Tinkara,Kovac,R,19990312,SLO
Meiling,Wang,U,20000222,CHN
Tingting,Pei,U,19991228,CHN
Siqi,Xie,U,19970319,CHN
Elysia,Bolton,R,20000324,USA
Ella,Taylor,U,19950622,GBR
Tiffany,Mylonas,U,19970902,BEL
Louise,Wittouck,U,20000512,BEL
Justine,Pysson,R,20000615,BEL
Zejda,Veljacic,U,20001219,BIH
Lynn,Janssens,U,19970224,BEL
Julia,Herlogsson,U,19980825,SWE
Nikola,Breckova,U,20010714,CZE
Anna,Siskova,U,20010701,CZE
Jessica,Bertoldo,U,19921001,ITA
Ashley,Lahey,U,19991026,USA
Brooke,Winley,U,19990621,AUS
Celia,Cervino Ruiz,U,19971214,ESP
Ran,Meng,U,19921117,CHN
Anna Marija,Bukina,U,19990702,LAT
Maja,Chwalinska,U,20011011,POL
Alexis,Jones,R,19970314,USA
Caty,Mcnally,R,20011120,USA
Viktoria,Surova,R,19990927,SVK
Elisa,Visentin,R,19990818,ITA
Bojana,Vuksan,R,19990121,SRB
Mia,Mijatovic,R,19990408,SRB
Aisha,Kukushkina,U,20010730,RUS
Aleksandra,Kulik,U,19990617,RUS
Michaela,Haet,R,19990212,AUS
Ana,Lantigua De La Nuez,U,20000903,ESP
Isabella,Harvison,U,20010706,USA
Cristina,Moll Alles,U,20000229,ESP
Annabelle,Hageman,U,19980731,NED
Mina,Hodzic,U,20020606,GER
Csenge,Furak,U,19990609,HUN
Elizabeth,Mandlik,U,20010519,USA
Eva,Nyikos,U,19981006,AUT
Loudmilla,Bencheikh,U,20010529,FRA
Emilia,Salo,U,20020716,FIN
Luminita,Tutunaru,R,20000717,ROU
Elizaveta,Zaritscaya,U,20000805,RUS
Eden Sophie,Schlagenhauf,U,19990419,GER
Alexandra,Anttila,R,20010731,FIN
Alisa,Axyanova,U,20000511,RUS
Svetlana,Zdorova,U,19950227,RUS
Ella,Haavisto,U,20020328,FIN
Maria,Fernandez Zaragoza,U,20001114,ESP
Anna,Zhang,U,20020306,USA
Mercedes,Lopez Velez,U,19960122,ESP
Jordan,Ortega Mendez,U,20000227,ESP
Angela,Diez Plagaro,U,20010719,ESP
Ana,Fernandez Villa,U,20000803,ESP
Elizaveta,Volodko,U,19991227,RUS
Carol,Plakk,U,20020228,EST
Elena,Malygina,U,20000527,EST
Saara,Orav,U,20011230,EST
Maria Lota,Kaul,U,20000430,EST
Maileen,Nuudi,R,20000524,EST
Dakota,Fordham,U,20020508,USA
Yasmine,Wagner,U,20000524,GER
Akilah,James,U,19920829,GRN
Janice,Shin,U,19990105,USA
Valentina,Abrile,U,19970408,ARG
Victoria,Walter,U,19990129,AUT
Aneta,Miksovska,R,19960327,CZE
Nadja,Ramskogler,U,20000604,AUT
Maria,Schneider,U,19961004,GER
Daniela,Baez Friedrich,U,20000628,ESP
Elena,De Santis,U,19990203,ITA
Marta,Perez Mur,U,19990907,ESP
Anamaria,Kiszner Luca,U,20010522,ROU
Xin Yu,Wang,U,20010926,CHN
Vlada,Koval,R,20010711,RUS
Ksenia,Stashenkova,U,19980609,RUS
Anastasia,Kharitonova,U,20000304,RUS
Ksenija,Tmusic,U,20010320,SRB
Romy,Koelzer,U,19910822,GER
Sofya,Lansere,U,20000929,RUS
Vivien,Sandberg,U,20010228,GER
Carlotta,Romito,R,20000108,ITA
Mila,Saric,U,20001108,SRB
Alessia,Di Pietro,U,19980921,ITA
Elena,Griessner,U,20000102,AUT
Denisa,Chereches,L,19970126,ROU
Marta,Kostyuk,R,20020628,UKR
Oleksandra,Balaba,R,20010101,UKR
Anna,Laguza,U,20010605,UKR
Romana,Tarajova,U,19990713,SVK
Lara,Escauriza,R,19981014,PAR
Jessica,Plazas,U,20020326,COL
Nia,Rose,U,19960723,JAM
Amanda,Anisimova,R,20010831,USA
Odile,Maesfranckx,U,19970506,BEL
Jada,Hart,U,19980319,USA
Himari,Sato,U,20020410,JPN
Mary,Liu,U,19890725,AUS
Mana,Kawamura,U,20010806,JPN
Natsuko,Yamada,U,19980810,JPN
Ayumi,Koshiishi,U,20000728,JPN
Kanna,Nishida,U,20001005,JPN
Meiqi,Guo,R,20000109,CHN
Mei Xu,Wu,U,20000521,CHN
Hind,Abdelouahid,R,19990228,USA
Julia,Wagner,U,19951122,GER
Tereza,Svecova,R,19910613,CZE
Chiara,De Vito,U,19970419,ITA
Anna Lena,Neuwirth,R,19990220,AUT
Silvia,Saccani,U,19990407,ITA
Noa,Liauw A Fong,R,20000518,NED
Andreea,Stanescu,L,19990604,ROU
Alessandra,Polese,U,19951230,ITA
Katerina,Tsygourova,U,20000511,SUI
Laure Line,Glaude,U,20010826,BEL
Mathilde,Trigaux,U,19990504,BEL
Anne,Knuettel,U,20010530,GER
Jana,Jais,U,19980910,GER
Celine,Fritsch,R,20001125,GER
Valeriya,Olyanovskaya,U,20010312,RUS
Zoziya,Kardava,U,20010715,RUS
Mariam,Dalakishvili,R,20011107,GEO
Sofia,Epur,R,20010410,RUS
Marina,Davtyan,R,20001205,ARM
Nina,Olyanovskaya,U,20010312,RUS
Karolina,Berankova,R,20001004,CZE
Aneta,Laboutkova,U,20000510,CZE
Nikola,Novotna,U,19981101,CZE
Klara,Hajkova,R,19990416,CZE
Isabella,Tcherkes Zade,L,20000520,ITA
Sofia,Mariotto,U,19961216,ITA
Gabriella,Mujan,R,20000616,NED
Ivana,Loncar Antic,U,20011014,ESP
Sandra,Maletin,R,19980716,SRB
Qianxin,Kong,R,19980819,CHN
Yasmeen,Ghaoui,R,20010108,LIB
Lena,Babunski,U,19980712,SRB
Dominique,Meyer,U,19990425,SUI
Ana,Giraldi Requena,U,20000111,ESP
Gaini,Ibrasheva,U,20010308,KAZ
Assel,Tuzelbekova,U,20011019,KAZ
Polina,Goloputova,U,20001114,KAZ
Alisa,Yakimakho,U,20010817,BLR
Ana,Makatsaria,U,20000725,GEO
Carolina,Bulatovic,R,19990329,GER
Anais,Defossez,R,19991116,BEL
Phonexay,Chitdara,U,19980619,BEL
Diana,Khodan,R,20010817,UKR
Taisia,Polyarush,R,20001102,UKR
Djasmine,Garnacho,U,19981022,POR
Mikaela,Martinez,R,19890801,USA
Raquel,Fernandes,U,19931022,POR
Ema,Gil Pires,U,19970915,POR
Sohyun,Park,U,20020702,KOR
Sumin,Kim,U,20020123,KOR
Dami,Lee,U,19990717,KOR
Mijeong,Park,U,20000315,KOR
Micheline,Aubuchon,L,19970428,USA
Juliana,Castellanos Fernandez,U,20000115,COL
Maria,Gomez,R,19870924,ECU
Kendal,Woodard,R,19940106,USA
Anna,Bright,R,19991008,USA
Nikol,Docheva,U,20010917,BUL
Vanessa,Timm,U,19970618,DEN
Denisa,Pospisilova,U,19990608,CZE
Denisa,Hindova,U,20020717,CZE
Chanel,Janssen,R,20000520,NED
Lola,Marandel,U,20020712,FRA
Kaaviya,Balasubramanian,R,20000205,IND
Marina,Benito,U,20000605,ESP
Marta,Gonzalez Ballbe,R,20010215,ESP
Tal,Zinn,U,20000721,ISR
Pamela,Cohen,U,20001009,ISR
Mia,Rabinowitz,U,19981021,USA
Marija,Venta,R,19980616,SLO
Isabel,Donaldson,U,19990626,BAH
Adrienn,Horvath,R,20001224,HUN
Elisabeth,Chantraine,U,20001214,BEL
Ramya,Natarajan,U,19990206,IND
Magdalena,Santer,U,20000310,ITA
Anne Marie,Medcalf,U,19980220,AUS
Somer,Dalla Bona,U,19990728,AUS
Tiana,Windbuchler,U,20001011,NZL
Yekaterina,Dmitrichenko,R,20011016,KAZ
Uljan,Espolova,U,19970107,UZB
Tamara,Cherkassova,U,20010506,KAZ
Esther,Thebault,U,19980512,FRA
Jodie Annie,Lawrence Taylor,U,20000722,GBR
Hannah,Mccolgan,U,20000128,GBR
Anna,Popescu,U,19970709,GBR
Bronte,Murgett,U,19990414,GBR
Megan,Davies,R,19990302,GBR
Giulia,Morlet,L,20020114,FRA
Victoria,Allen,U,20010226,GBR
Gemma,Heath,R,20010812,GBR
Pauline,Dore,U,19990308,FRA
Linda,Sevcikova,U,19980609,CZE
Shiraz,Bronstein,L,19981209,ISR
Liron,Sasson,U,19981003,ISR
Renee,McBryde,R,19991225,AUS
Funa,Kozaki,U,20010627,JPN
Gulsina,Khalimullina,U,20000504,UZB
Clara,Burel,U,20010324,FRA
Chloe,Beck,R,20010830,USA
Abigail,Forbes,U,20010310,USA
Olivia,Gadecki,R,20020424,AUS
Ivon,Mihaleva,L,19990809,BUL
Rozalina,Youseva,U,20010123,BUL
Alice,Gillan,U,19980815,GBR
Ecaterina,Ivasco,L,19990716,MDA
Diana,Belalova,U,19990109,UKR
Alexandra,Zaicenco,U,19990505,MDA
Nadezhda,Sedysheva,U,19990122,RUS
Yulia,Starodubtsewa,U,20000212,UKR
Ines,Benito,U,20010120,ESP
Ghizlane,El Amrani Tchaha,R,20000401,ESP
Carla,Girbau Romero,U,20000309,ESP
Sofia,Carlsson,U,19990919,SWE
Martina,Fricova,U,19981214,SVK
Leonor,Meliveo Saragusti,U,19990817,ESP
Marina,Delgado Valero,U,20020408,ESP
Angelica E,Karlsson Hantzis,U,19980405,ESP
Ana Maria,Gonzalez Ruiz,U,20020221,ESP
Lotte,Van Leeuwen,R,19970521,NED
Annelou,Nab,U,19961007,NED
Barbara,Huyskes,U,19990222,NED
Anna,Abualhaj,U,19970705,JOR
Ekaterina,Shalimova,U,20000601,RUS
Irina,Lapustina,U,19990520,LAT
Maria Virginia,Bosch,R,19970816,ARG
Thitirat,Kanaphuet,R,20000924,THA
Dolavee,Tumthong,U,20011028,THA
Maria,Ribeiro,U,19991228,POR
Rita Maria,Bentes De Oliveira Pinto,R,20000811,POR
Lucia,Quiterio,U,20000411,POR
Nikol,Dobrilova,U,20010415,BUL
Karolina,Kowall,U,,GER
Tara,Damnjanovic,U,19990309,SRB
Elena,Trencheva,U,20020813,BUL
Ekaterina,Vishnevskaya,R,19991127,RUS
Aino,Alkio,U,20000725,FIN
Loretto,Villalba Rubio,U,20000708,ESP
Alexia,Alvarez Gerochristodoulou,U,20010707,ESP
Carlota,Martin Santana,R,20020516,ESP
Natalia,Boltinskaya,U,20000217,RUS
Andrea,Hernando Gutierrez,U,19990514,MEX
Yunuen,Elizarraras Bahena,U,19990929,MEX
Ryan,Peus,U,19990510,USA
Lucianna,Piedra,U,20010106,MEX
Amanda Miguel,Perez Franco,R,19960313,MEX
Abigail,Cazarez Gonzalez,U,20000209,MEX
Ingrid Carolina,Millan,U,20011103,MEX
Maia,Sosa,U,,USA
Haina,Franco,U,,MEX
Claudia Paulina,Lopez,U,19970907,MEX
Anri,Nagata,U,20000503,JPN
Ayumi,Miyamoto,R,20001218,JPN
Madoka,Tominaga,U,19991002,JPN
Jana,Mccord,U,19941110,USA
Anastasiya,Poplavska,U,20011107,UKR
Ange Oby,Kajuru,U,20020126,JPN
Genevieve,Lorbergs,U,19900405,AUS
Sivan,Raizman,U,20010315,ISR
Michiru,Furuya,U,19930802,JPN
Misaki,Matsuda,U,19980821,JPN
Leticia,Giudici,U,19931119,BRA
Marika,Kobayashi,U,19910823,JPN
Guntisa,Boonlaing,R,19910822,THA
Yanin,Wisitwarapron,R,20000324,THA
Lunda,Kumhom,U,20020807,THA
Vanesa,Pappa,U,19981129,GRE
Eva Marie,Voracek,U,19990326,GER
Jana,Haid,U,19950802,AUT
Antonia,Balzert,U,20001003,GER
Marta,Bettinelli,U,19990108,ITA
Andjela,Skrobonja,R,20010422,SRB
Martina,Bokulic,R,19990602,CRO
Angel,Macleod,R,20001115,NGR
Riko,Tachibana,U,19950929,JPN
Karla,De La Luz Montalvo,U,19981015,MEX
Eliz,Maloney,U,20000810,GBR
Lavinia,Lancellotti,U,20010217,ITA
Alice,Amendola,U,20010417,ITA
Martina,Biagianti,U,20010122,ITA
Maria,Kefala,U,19950613,GRE
Maria,Marnellou,R,20000718,GRE
Daryna,Gukasyan,U,19980820,UKR
Iga,Swiatek,R,20010531,POL
Anastasia,Abramyan,R,19990413,RUS
Lina,Sachica,U,20010217,COL
Angie Carolina,Yepes Medina,R,20010204,COL
Shale,Bouchard,U,20011015,USA
Mariana,Zuluaga Robledo,U,20020806,COL
Nicolle Andrea,Gomez Romero,U,20010815,COL
Snehal,Mane,U,19990406,IND
Giorgie,Jones,U,19970221,AUS
Chinatsu,Shimizu,U,19940519,JPN
Layne,Sleeth,U,20010818,CAN
Ekaterina,Trashchenko,U,19990109,RUS
Laetitia,Charbonnet,U,19970819,SUI
Annick,Verhaar,U,20000409,NED
Lungile,Ntuli,R,20000518,RSA
Margo,Landmann,U,20000501,RSA
Senaida,Kambel,U,19950724,NED
Havana,Dauncey,U,20011101,RSA
Julie,Ball,U,19991125,GBR
Amelie,Boy,R,19990225,MRI
Sada,Nahimana,R,20010421,BDI
Abla,El Kadri,U,20001007,MAR
Oumaima,Aziz,U,20010307,MAR
Lamiaa,Aziz,U,19970219,MAR
Daria,Solovyeva,U,20000528,RUS
Ikram,Rassif,U,20000115,MAR
Zoe,Kruger,U,20020731,RSA
Shauna,Heffernan,U,20010613,IRL
Eleftheria,Gkogkou,U,20001227,GRE
Emilie,Elde,U,20020311,NOR
Hedda,Gurholt,U,20020601,NOR
Elinor,Storkaas,U,20000725,NOR
Steph,Booth,U,19990311,GBR
Alisha,Reayer,U,19990629,GBR
Barbara,Dessolis,R,20010921,ITA
Greta,Ceccomori,U,19971104,ITA
Anna,Stefani,R,19990830,ITA
Maria,Petrovic,U,20020306,SWE
Caijsa Wilda,Hennemann,R,20010322,SWE
Enni,Zander,U,19980615,SWE
Angelina,Melki,R,20020109,SWE
Aylin,Abdioglu,U,20000104,TUR
Rui Jie,Jiang,U,19970510,CHN
Jiaxue,Zang,U,19981121,CHN
Helen Abigail,Altick,U,19980520,USA
Nicole,Bueno Sandoval,U,20010416,COL
Mariana,Vargas Carrascal,R,20010216,COL
Xiao,Fu,U,19960910,CHN
Annick,Melgers,U,19990501,NED
Isabella,Nunez,L,20020331,GBR
Laura,Ashley,R,20010807,AUS
Kariann,Pierre Louis,R,19990116,USA
Minette,Van Vreden,U,19990526,RSA
Evangeline,Du Toit,U,20001108,RSA
Megan,Lombardi,U,20000222,RSA
Marina,Alcaide Bakari,U,19980717,ESP
Shamika,Dhar,R,19981016,IND
Alexandera,Inozemtseva,U,20001228,RUS
Summer,Yardley,U,20000128,GBR
Angeles,Moreno Barranquero,U,19990803,ESP
Bettina,Kuznini,U,19980223,CRO
Alice,Viglianisi,U,20001207,ITA
Sofia,Bruno,U,20000410,ITA
Alessia,Tagliente,U,20011127,ITA
Elena,Di Battista,U,20010408,ITA
Eleonora,Liga,U,19980924,ITA
Giuliana,Liga,U,20010713,ITA
Giulia,La Rocca,U,20000825,ITA
Giulia,Tedesco,U,20020624,ITA
Serena,Buonaccorso,U,19990412,ITA
Karthiga,Thavarajasingam,U,19981105,SRI
Sari,Stegmann,U,19830224,RSA
Megan,Basson,U,20020516,RSA
Danica,Malan,U,20000525,RSA
Kennedy,Wicker,R,19980903,USA
Anne Sophie,Forget,U,19940108,FRA
Zeynep,Erman,U,20010621,TUR
Caroline,Dunleavy,U,19980929,USA
Vasiliki,Karvouni,U,20000627,GRE
Irene,Mani,,19831010,POC
Elvira,Yussupova,,19690403,KAZ
Sangaram,Shangamitra,,19830930,MAS
Vindya,Dayananda,,19861007,SRI
Tania,Rivera,,19830113,PUR
Alexis,Panton,,19850729,JAM
Lorna May,Lewis,,19690714,ANT
Anna Lee,Bryant,,19840925,BAR
G,NILAND,,,IRL
Krishna,Logeswari,,19850518,MAS
Nadine,Batliner,,19711227,LIE
Ivonne,Sonderegger,,19691130,CRC
M,POOS,,,LUX
Olga,Alexeeva,,19870207,KGZ
Fabiana,Gomez,R,19861208,URU
Keva,Palmer,,19870812,BAH
Kara,Fisher,,19870205,BER
Angelita,Detudamo,,19860131,POC
Esther,Muscat,,19821201,MLT
Stella,Kyradji,,19870923,CYP
Tamara,Orwa,,19871212,KEN
Maria,Melihova,,19880619,MDA
Morgan,Lightbourne,,19871217,BER
Analisa,Miro,,,PAN
Paola,Calderon,,19900323,PUR
Laura,Lim,,19920426,SIN
Greta,Joksyte,,19910621,LTU
Emma,Taikie,,19711106,MRI
Leyla,Taracena,,19930319,HON
Elanqua,Griffin,,19910815,BAH
Pui Wing,Sher,,19920626,HKG
Ani,Nazari,,19840618,IRI
Rocio,Portela,,19920403,PUR
Gabriela,Vazquez,,19920319,PUR
Lynsey,Mccullough,,19910301,IRL
